expected_index,actual_index,side,expected_timestamp_utc,actual_timestamp_utc,expected_exit_timestamp_utc,actual_exit_timestamp_utc,expected_entry_price,actual_entry_price,expected_exit_price,actual_exit_price,expected_pnl_pips,actual_pnl_pips,expected_exit_reason,actual_exit_reason,exit_reason_match,expected_stop_loss_price,actual_stop_loss_price,expected_take_profit_price,actual_take_profit_price,expected_same_bar_collision,actual_same_bar_collision,same_bar_collision_match,expected_collision_resolution,baseline_expected_exit_timestamp_utc,baseline_expected_exit_price,baseline_expected_pnl_pips,baseline_expected_exit_reason,baseline_expected_stop_loss_price,baseline_expected_take_profit_price,comparison_basis,boundary_ambiguous_close_timing,entry_price_delta_pips,exit_price_delta_pips,fill_delta_pips,close_timing_delta_seconds,breach_entry_price,breach_exit_price,breach_fill_delta,breach_close_timing,breach_exit_reason,breach_same_bar_collision,breach_any,likely_cause
18,15,long,2025-10-08T13:17:00Z,2025-10-08T13:17:00Z,2025-10-08T15:23:00Z,2025-10-08T15:23:00Z,1.16321,1.16322,1.1633,1.1633,0.8,0.8,timeout,timeout,True,1.16222,1.16222,1.16562,1.16562,False,False,True,,2025-10-08T15:23:00Z,1.1633,0.9,timeout,1.16221,1.16561,actual_fill_adjusted_executable,False,0.1,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
19,16,short,2025-10-08T15:59:00Z,2025-10-08T15:59:00Z,2025-10-08T17:30:00Z,2025-10-08T17:30:40Z,1.16235,1.16235,1.15995,1.15995,24.0,24.0,take_profit,take_profit,True,1.16335,1.16335,1.15995,1.15995,False,False,True,,2025-10-08T17:30:00Z,1.15995,24.0,take_profit,1.16335,1.15995,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
20,17,short,2025-10-09T13:10:00Z,2025-10-09T13:10:00Z,2025-10-09T14:07:00Z,2025-10-09T14:07:20Z,1.16113,1.16113,1.16213,1.16213,-10.0,-10.0,stop_loss,stop_loss,True,1.16213,1.16213,1.15873,1.15873,False,False,True,,2025-10-09T14:07:00Z,1.16213,-10.0,stop_loss,1.16213,1.15873,actual_fill_adjusted_executable,False,0.0,0.0,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
21,18,long,2025-10-09T14:31:00Z,2025-10-09T14:31:00Z,2025-10-09T14:40:00Z,2025-10-09T14:40:40Z,1.16128,1.16129,1.16029,1.16029,-10.0,-10.0,stop_loss,stop_loss,True,1.16029,1.16029,1.16369,1.16369,False,False,True,,2025-10-09T14:40:00Z,1.16028,-10.0,stop_loss,1.16028,1.16368,actual_fill_adjusted_executable,False,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
22,19,short,2025-10-09T14:48:00Z,2025-10-09T14:48:00Z,2025-10-09T14:50:00Z,2025-10-09T14:50:40Z,1.15938,1.15938,1.16038,1.16038,-10.0,-10.0,stop_loss,stop_loss,True,1.16038,1.16038,1.15698,1.15698,False,False,True,,2025-10-09T14:50:00Z,1.16038,-10.0,stop_loss,1.16038,1.15698,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
23,20,long,2025-10-09T14:55:00Z,2025-10-09T14:55:00Z,2025-10-09T15:02:00Z,2025-10-09T15:02:20Z,1.16019,1.1602,1.1592,1.1592,-10.0,-10.0,stop_loss,stop_loss,True,1.1592,1.1592,1.1626,1.1626,False,False,True,,2025-10-09T15:02:00Z,1.15919,-10.0,stop_loss,1.15919,1.16259,actual_fill_adjusted_executable,False,0.1,0.0,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
24,21,short,2025-10-09T15:12:00Z,2025-10-09T15:12:00Z,2025-10-09T16:07:00Z,2025-10-09T16:07:40Z,1.15945,1.15945,1.15705,1.15705,24.0,24.0,take_profit,take_profit,True,1.16045,1.16045,1.15705,1.15705,False,False,True,,2025-10-09T16:07:00Z,1.15705,24.0,take_profit,1.16045,1.15705,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
25,22,short,2025-10-09T16:11:00Z,2025-10-09T16:11:00Z,2025-10-09T18:17:00Z,2025-10-09T18:17:00Z,1.15678,1.15678,1.15591,1.15592,8.7,8.6,timeout,timeout,True,1.15778,1.15778,1.15438,1.15438,False,False,True,,2025-10-09T18:17:00Z,1.15591,8.7,timeout,1.15778,1.15438,actual_fill_adjusted_executable,False,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
26,23,long,2025-10-10T13:07:00Z,2025-10-10T13:07:00Z,2025-10-10T15:13:00Z,2025-10-10T15:13:00Z,1.15671,1.15672,1.15768,1.15768,9.6,9.6,timeout,timeout,True,1.15572,1.15572,1.15912,1.15912,False,False,True,,2025-10-10T15:13:00Z,1.15768,9.7,timeout,1.15571,1.15911,actual_fill_adjusted_executable,False,0.1,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
27,24,long,2025-10-10T15:44:00Z,2025-10-10T15:44:00Z,2025-10-10T16:05:00Z,2025-10-10T16:05:40Z,1.15737,1.15737,1.15977,1.15977,24.0,24.0,take_profit,take_profit,True,1.15637,1.15637,1.15977,1.15977,False,False,True,,2025-10-10T16:05:00Z,1.15977,24.0,take_profit,1.15637,1.15977,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
28,25,long,2025-10-10T16:12:00Z,2025-10-10T16:12:00Z,2025-10-10T18:10:00Z,2025-10-10T18:10:20Z,1.16077,1.16078,1.15978,1.15978,-10.0,-10.0,stop_loss,stop_loss,True,1.15978,1.15978,1.16318,1.16318,False,False,True,,2025-10-10T18:10:00Z,1.15977,-10.0,stop_loss,1.15977,1.16317,actual_fill_adjusted_executable,False,0.1,0.0,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
29,26,short,2025-10-13T13:00:00Z,2025-10-13T13:00:00Z,2025-10-13T15:06:00Z,2025-10-13T15:06:00Z,1.15688,1.15688,1.15727,1.15728,-3.9,-4.0,timeout,timeout,True,1.15788,1.15788,1.15448,1.15448,False,False,True,,2025-10-13T15:06:00Z,1.15727,-3.9,timeout,1.15788,1.15448,actual_fill_adjusted_executable,False,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
31,28,long,2025-10-14T13:07:00Z,2025-10-14T13:07:00Z,2025-10-14T14:25:00Z,2025-10-14T14:25:40Z,1.15546,1.15547,1.15787,1.15787,24.0,24.0,take_profit,take_profit,True,1.15447,1.15447,1.15787,1.15787,False,False,True,,2025-10-14T14:25:00Z,1.15786,24.0,take_profit,1.15446,1.15786,actual_fill_adjusted_executable,False,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
32,29,long,2025-10-14T14:31:00Z,2025-10-14T14:31:00Z,2025-10-14T16:37:00Z,2025-10-14T16:37:00Z,1.15749,1.1575,1.15929,1.15929,17.9,17.9,timeout,timeout,True,1.1565,1.1565,1.1599,1.1599,False,False,True,,2025-10-14T16:37:00Z,1.15929,18.0,timeout,1.15649,1.15989,actual_fill_adjusted_executable,False,0.1,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
33,30,short,2025-10-15T13:42:00Z,2025-10-15T13:42:00Z,2025-10-15T14:52:00Z,2025-10-15T14:52:40Z,1.16213,1.16213,1.16313,1.16313,-10.0,-10.0,stop_loss,stop_loss,True,1.16313,1.16313,1.15973,1.15973,False,False,True,,2025-10-15T14:52:00Z,1.16313,-10.0,stop_loss,1.16313,1.15973,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
34,31,short,2025-10-15T15:08:00Z,2025-10-15T15:08:00Z,2025-10-15T16:22:00Z,2025-10-15T16:22:40Z,1.16234,1.16234,1.16334,1.16334,-10.0,-10.0,stop_loss,stop_loss,True,1.16334,1.16334,1.15994,1.15994,False,False,True,,2025-10-15T16:22:00Z,1.16334,-10.0,stop_loss,1.16334,1.15994,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
36,32,short,2025-10-15T16:56:00Z,2025-10-15T16:56:00Z,2025-10-15T19:02:00Z,2025-10-15T19:02:00Z,1.16335,1.16335,1.16298,1.16298,3.7,3.7,timeout,timeout,True,1.16435,1.16435,1.16095,1.16095,False,False,True,,2025-10-15T19:02:00Z,1.16298,3.7,timeout,1.16435,1.16095,actual_fill_adjusted_executable,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
37,33,short,2025-10-16T13:16:00Z,2025-10-16T13:16:00Z,2025-10-16T13:57:00Z,2025-10-16T13:57:40Z,1.16513,1.16513,1.16613,1.16613,-10.0,-10.0,stop_loss,stop_loss,True,1.16613,1.16613,1.16273,1.16273,False,False,True,,2025-10-16T13:57:00Z,1.16613,-10.0,stop_loss,1.16613,1.16273,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
38,34,long,2025-10-16T14:51:00Z,2025-10-16T14:51:00Z,2025-10-16T16:57:00Z,2025-10-16T16:57:00Z,1.16614,1.16615,1.1666,1.1666,4.5,4.5,timeout,timeout,True,1.16515,1.16515,1.16855,1.16855,False,False,True,,2025-10-16T16:57:00Z,1.1666,4.6,timeout,1.16514,1.16854,actual_fill_adjusted_executable,False,0.1,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
39,35,short,2025-10-17T13:03:00Z,2025-10-17T13:03:00Z,2025-10-17T15:06:00Z,2025-10-17T15:06:40Z,1.16841,1.16841,1.16601,1.16601,24.0,24.0,take_profit,take_profit,True,1.16941,1.16941,1.16601,1.16601,False,False,True,,2025-10-17T15:06:00Z,1.16601,24.0,take_profit,1.16941,1.16601,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
40,36,short,2025-10-17T15:10:00Z,2025-10-17T15:10:00Z,2025-10-17T16:52:00Z,2025-10-17T16:52:20Z,1.16631,1.16631,1.16731,1.16731,-10.0,-10.0,stop_loss,stop_loss,True,1.16731,1.16731,1.16391,1.16391,False,False,True,,2025-10-17T16:52:00Z,1.16731,-10.0,stop_loss,1.16731,1.16391,actual_fill_adjusted_executable,False,0.0,0.0,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
42,37,short,2025-10-21T13:29:00Z,2025-10-21T13:29:00Z,2025-10-21T14:16:00Z,2025-10-21T14:16:40Z,1.16058,1.16058,1.16158,1.16158,-10.0,-10.0,stop_loss,stop_loss,True,1.16158,1.16158,1.15818,1.15818,False,False,True,,2025-10-21T14:16:00Z,1.16158,-10.0,stop_loss,1.16158,1.15818,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
45,40,short,2025-10-22T14:08:00Z,2025-10-22T14:08:00Z,2025-10-22T14:33:00Z,2025-10-22T14:33:40Z,1.1584,1.1584,1.1594,1.1594,-10.0,-10.0,stop_loss,stop_loss,True,1.1594,1.1594,1.156,1.156,False,False,True,,2025-10-22T14:33:00Z,1.1594,-10.0,stop_loss,1.1594,1.156,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
46,41,short,2025-10-22T15:13:00Z,2025-10-22T15:13:00Z,2025-10-22T15:53:00Z,2025-10-22T15:53:40Z,1.1594,1.1594,1.1604,1.1604,-10.0,-10.0,stop_loss,stop_loss,True,1.1604,1.1604,1.157,1.157,False,False,True,,2025-10-22T15:53:00Z,1.1604,-10.0,stop_loss,1.1604,1.157,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
47,42,short,2025-10-22T16:25:00Z,2025-10-22T16:25:00Z,2025-10-22T17:30:00Z,2025-10-22T17:30:40Z,1.16115,1.16115,1.16215,1.16215,-10.0,-10.0,stop_loss,stop_loss,True,1.16215,1.16215,1.15875,1.15875,False,False,True,,2025-10-22T17:30:00Z,1.16215,-10.0,stop_loss,1.16215,1.15875,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
49,43,short,2025-10-23T15:47:00Z,2025-10-23T15:47:00Z,2025-10-23T17:53:00Z,2025-10-23T17:53:00Z,1.16138,1.16138,1.16094,1.16095,4.4,4.3,timeout,timeout,True,1.16238,1.16238,1.15898,1.15898,False,False,True,,2025-10-23T17:53:00Z,1.16094,4.4,timeout,1.16238,1.15898,actual_fill_adjusted_executable,False,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
50,44,long,2025-10-24T13:38:00Z,2025-10-24T13:38:00Z,2025-10-24T13:47:00Z,2025-10-24T13:47:40Z,1.16425,1.16426,1.16326,1.16326,-10.0,-10.0,stop_loss,stop_loss,True,1.16326,1.16326,1.16666,1.16666,False,False,True,,2025-10-24T13:47:00Z,1.16325,-10.0,stop_loss,1.16325,1.16665,actual_fill_adjusted_executable,False,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
51,45,short,2025-10-24T13:51:00Z,2025-10-24T13:51:00Z,2025-10-24T15:57:00Z,2025-10-24T15:57:00Z,1.16337,1.16337,1.16245,1.16246,9.2,9.1,timeout,timeout,True,1.16437,1.16437,1.16097,1.16097,False,False,True,,2025-10-24T15:57:00Z,1.16245,9.2,timeout,1.16437,1.16097,actual_fill_adjusted_executable,False,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
53,47,short,2025-10-28T16:36:00Z,2025-10-28T16:36:00Z,2025-10-28T17:00:00Z,2025-10-28T17:00:40Z,1.16545,1.16545,1.16645,1.16645,-10.0,-10.0,stop_loss,stop_loss,True,1.16645,1.16645,1.16305,1.16305,False,False,True,,2025-10-28T17:00:00Z,1.16645,-10.0,stop_loss,1.16645,1.16305,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
54,48,short,2025-10-29T15:50:00Z,2025-10-29T15:50:00Z,2025-10-29T16:57:00Z,2025-10-29T16:57:40Z,1.16368,1.16368,1.16468,1.16468,-10.0,-10.0,stop_loss,stop_loss,True,1.16468,1.16468,1.16128,1.16128,False,False,True,,2025-10-29T16:57:00Z,1.16468,-10.0,stop_loss,1.16468,1.16128,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
55,49,short,2025-10-30T14:31:00Z,2025-10-30T14:31:00Z,2025-10-30T14:57:00Z,2025-10-30T14:57:40Z,1.1581,1.1581,1.1557,1.1557,24.0,24.0,take_profit,take_profit,True,1.1591,1.1591,1.1557,1.1557,False,False,True,,2025-10-30T14:57:00Z,1.1557,24.0,take_profit,1.1591,1.1557,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
58,51,short,2025-10-31T16:11:00Z,2025-10-31T16:11:00Z,2025-10-31T18:17:00Z,2025-10-31T18:17:00Z,1.15364,1.15364,1.1533,1.15331,3.4,3.3,timeout,timeout,True,1.15464,1.15464,1.15124,1.15124,False,False,True,,2025-10-31T18:17:00Z,1.1533,3.4,timeout,1.15464,1.15124,actual_fill_adjusted_executable,False,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
61,53,short,2025-11-04T13:33:00Z,2025-11-04T13:33:00Z,2025-11-04T14:04:00Z,2025-11-04T14:04:40Z,1.14817,1.14817,1.14917,1.14917,-10.0,-10.0,stop_loss,stop_loss,True,1.14917,1.14917,1.14577,1.14577,False,False,True,,2025-11-04T14:04:00Z,1.14917,-10.0,stop_loss,1.14917,1.14577,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
62,54,long,2025-11-04T15:55:00Z,2025-11-04T15:55:00Z,2025-11-04T18:01:00Z,2025-11-04T18:01:00Z,1.14824,1.14825,1.14898,1.14898,7.3,7.3,timeout,timeout,True,1.14725,1.14725,1.15065,1.15065,False,False,True,,2025-11-04T18:01:00Z,1.14898,7.4,timeout,1.14724,1.15064,actual_fill_adjusted_executable,False,0.1,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
63,55,short,2025-11-05T14:20:00Z,2025-11-05T14:20:00Z,2025-11-05T16:26:00Z,2025-11-05T16:26:00Z,1.14854,1.14854,1.14838,1.14839,1.6,1.5,timeout,timeout,True,1.14954,1.14954,1.14614,1.14614,False,False,True,,2025-11-05T16:26:00Z,1.14838,1.6,timeout,1.14954,1.14614,actual_fill_adjusted_executable,False,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
64,56,long,2025-11-05T16:27:00Z,2025-11-05T16:27:00Z,2025-11-05T17:04:00Z,2025-11-05T17:04:40Z,1.14832,1.14833,1.14733,1.14733,-10.0,-10.0,stop_loss,stop_loss,True,1.14733,1.14733,1.15073,1.15073,False,False,True,,2025-11-05T17:04:00Z,1.14732,-10.0,stop_loss,1.14732,1.15072,actual_fill_adjusted_executable,False,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
65,57,long,2025-11-06T16:23:00Z,2025-11-06T16:23:00Z,2025-11-06T18:29:00Z,2025-11-06T18:29:00Z,1.15304,1.15305,1.15311,1.15311,0.6,0.6,timeout,timeout,True,1.15205,1.15205,1.15545,1.15545,False,False,True,,2025-11-06T18:29:00Z,1.15311,0.7,timeout,1.15204,1.15544,actual_fill_adjusted_executable,False,0.1,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
66,58,long,2025-11-07T15:11:00Z,2025-11-07T15:11:00Z,2025-11-07T17:17:00Z,2025-11-07T17:17:00Z,1.15718,1.15719,1.15807,1.15807,8.8,8.8,timeout,timeout,True,1.15619,1.15619,1.15959,1.15959,False,False,True,,2025-11-07T17:17:00Z,1.15807,8.9,timeout,1.15618,1.15958,actual_fill_adjusted_executable,False,0.1,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
67,59,long,2025-11-11T14:29:00Z,2025-11-11T14:29:00Z,2025-11-11T16:35:00Z,2025-11-11T16:35:00Z,1.15935,1.15936,1.15991,1.15991,5.5,5.5,timeout,timeout,True,1.15836,1.15836,1.16176,1.16176,False,False,True,,2025-11-11T16:35:00Z,1.15991,5.6,timeout,1.15835,1.16175,actual_fill_adjusted_executable,False,0.1,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
68,60,short,2025-11-12T15:18:00Z,2025-11-12T15:18:00Z,2025-11-12T15:59:00Z,2025-11-12T15:59:40Z,1.15656,1.15656,1.15756,1.15756,-10.0,-10.0,stop_loss,stop_loss,True,1.15756,1.15756,1.15416,1.15416,False,False,True,,2025-11-12T15:59:00Z,1.15756,-10.0,stop_loss,1.15756,1.15416,actual_fill_adjusted_executable,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
69,61,short,2025-11-13T13:02:00Z,2025-11-13T13:02:00Z,2025-11-13T13:33:00Z,2025-11-13T13:33:20Z,1.16064,1.16064,1.16164,1.16164,-10.0,-10.0,stop_loss,stop_loss,True,1.16164,1.16164,1.15824,1.15824,False,False,True,,2025-11-13T13:33:00Z,1.16164,-10.0,stop_loss,1.16164,1.15824,actual_fill_adjusted_executable,False,0.0,0.0,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
71,62,long,2025-11-13T15:38:00Z,2025-11-13T15:38:00Z,2025-11-13T17:44:00Z,2025-11-13T17:44:00Z,1.16257,1.16258,1.16457,1.16457,19.9,19.9,timeout,timeout,True,1.16158,1.16158,1.16498,1.16498,False,False,True,,2025-11-13T17:44:00Z,1.16457,20.0,timeout,1.16157,1.16497,actual_fill_adjusted_executable,False,0.1,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
72,63,long,2025-11-14T13:49:00Z,2025-11-14T13:49:00Z,2025-11-14T15:06:00Z,2025-11-14T15:06:40Z,1.16433,1.16434,1.16334,1.16334,-10.0,-10.0,stop_loss,stop_loss,True,1.16334,1.16334,1.16674,1.16674,False,False,True,,2025-11-14T15:06:00Z,1.16333,-10.0,stop_loss,1.16333,1.16673,actual_fill_adjusted_executable,False,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
73,64,long,2025-11-14T15:20:00Z,2025-11-14T15:20:00Z,2025-11-14T15:47:00Z,2025-11-14T15:47:40Z,1.16353,1.16354,1.16254,1.16254,-10.0,-10.0,stop_loss,stop_loss,True,1.16254,1.16254,1.16594,1.16594,False,False,True,,2025-11-14T15:53:00Z,1.16253,-10.0,stop_loss,1.16253,1.16593,actual_fill_adjusted_executable,False,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
76,67,long,2025-11-19T15:36:00Z,2025-11-19T15:36:00Z,2025-11-19T16:01:00Z,2025-11-19T16:01:40Z,1.15635,1.15636,1.15536,1.15536,-10.0,-10.0,stop_loss,stop_loss,True,1.15536,1.15536,1.15876,1.15876,False,False,True,,2025-11-19T16:01:00Z,1.15535,-10.0,stop_loss,1.15535,1.15875,actual_fill_adjusted_executable,False,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
78,69,long,2025-11-20T14:34:00Z,2025-11-20T14:34:00Z,2025-11-20T15:32:00Z,2025-11-20T15:32:40Z,1.15243,1.15244,1.15484,1.15484,24.0,24.0,take_profit,take_profit,True,1.15144,1.15144,1.15484,1.15484,False,False,True,,2025-11-20T15:32:00Z,1.15483,24.0,take_profit,1.15143,1.15483,actual_fill_adjusted_executable,False,0.1,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
